text;label
ohhh jadi pencitraan doang.... berarti sebenarnya memang pemarah... bravo gama...;no
sejak di kabinet beliau banyak melihat dan belajar..... semoga bisa menjadi the next r1 untuk melanjutkan pembangunan bangsa ini👍....;no
sepandai-pandainya tupai melompat, akan jatuh juga.;no
pasangannya-yg-.... pb-mungkin-sdh- ...;no
makin banyak yang pinter warga nkri ini;no
maaf hanya bisa numpang ngakak wk wkk wkkk...masa kini geto loh;no
kampungan ngapain pula ke luar negeri berjamaah mmg nya biaya siapa kalo biaya sendiri ya terserah tp ini uang rakyat yg nggak pernah mimpi keluar negeri huh terlalu;no
kata orang kpu .. mumpung gratis keluar negeri ( dibiayain negara);no
luar biasa kpu kita dana besar bos kapan lagi bisa menikmati liburan ke luar negeri gratis mumpung ada bos nya dan ada dana triliunan tinggal bual usulan dan laporan beres lagian ga penting urusan sama dpt 😅🤭🤟;no
gaya kpu periode ini sungguh luar biasa masak keluar negeri berjamaah;no
gaji buta semua ya...;no
tdk ada jagoannya dari atas sampe bawah ....dari tua sampe yg muda ....dari yg intelek sampe yg krg ajar, korupsi...kolusi...tipu2 sdh merajalela di negeri diatas awan ....sungguh hrs ada revolusi akhlaq moral kejujuran.;no
ya gak heran ada penipu macam gini, wong orang indonesia seperti memohon2 supaya ditipu kok kelakuannya. udah tau lewat calo kenapa masih mau beli?? kalo duit pas2an gak perlulah bela2in beli barang gak perlu harga jutaan, apalagi sampe pinjol, apa namanya itu kalo bkn memohon untuk ditipu?;no
ga mungkin sendiri ini mah;no
gak lari ke ln, berarti dia pasang badan.;no
buset nipu sampe 5 milyaran;no
aku mo ditipu kamu sayang.. muuahh..;no
saling gak ada kerjaan jd tukang tipu tipu nasib mu ndok;no
semudah itu kah menipu org;no
hebat si neng masih 19 tahun sudah bisa menipu orang dalam jumlah milyaran rupiah.;no
bolehkah saya mengangkat berita ini menjadi konten tiktok saya??;no
yg ditipu jg pasti para calo,, calo aja bisa kena tipu,, wkwkkk,,;no
baru setingkat mahasiswi saja otak tipu2 nya sdh jalan, gimana jadi pejabat, makanya angka indeks korupsi kita masih tinggi, org indonesia kalau urusan uang sdh ga punya rasa malu lagi, apapun akan dilakukan wlupun dgn cara tdk bermoral 😝;no
"selamat ya gd,atas perjuanganmu menipu...!!dengan hasil tipuanmu engkau meraih rp5,1m,selamat juga engkau menikmati hasilmu yg akhirnya masuk bui(sel)nggak susah ntar bila engkau dah keluar dpt menikmati,uang hasil tipu""mu";no
yaelah hukuman cuma 1-2 tahun di sel, uang penipuan uda aman di belanda, belum yg diumpetin, ya pasang badan aja nga lama toh nanti keluar tetap kaya bosku;no
gen z...biasakan tdk mudah percaya pd gen z khususnya wanita2 bermedsos aduhai & bertipe dagu lancip (tipikal ani2).;no
makanya banyak gen z yg scam...jelas habis keluar sel bisa foya2.;no
polisi harus kenain pasal tppu biar bisa ditelusuri duit hasil penipuan. kmn aja dan tangkap semua yg terlibat;no
lebih enak nyebut namanya dg lengkap jgn cuma ghisca debora saja, kan ada aritonang nya kadang2 aneh media nyebut nama tak lengkap, biasakan sebut nama lengkapnya ya;no
iya bener.. pantesan mereka yg sdh mencicip uang beginian itu males kerja ya..;no
19 tahun sdh begitu ya.. 5 m! apakah ini termasuk prestasi di dunia hitam?;no
tampangnya serem ...hiiii;no
aduh sayang banget....ini anak masih muda dan cantik....kenapa enggak ngelamar jadi pemain sinetron ya...semoga kedepan menjadi lebih baik lagi....;no
apa iya total sampe 20rb tiket bisa dia jual ??;no
cuman maks 4 tahun. hukum apaan ini? 4 tahun aja kerja lembur triple job pun ga bisa dapat 5 miliar. entah kenapa kl liat hukum dinegeri ini gw ngakak abis;no
wah-5,1-m/banyak-kali-yg-disikat;no
tinggal tunggu kemarahan rakyat memuncak...dan aksi masa pun tak terelak...silahkan puas2kan dulu abuse of power selagi masih bisa...semua sudah panas menahan amarah ini tinggal nunggu pecah nya saja;no
logika konslet oleh prasangka.;no
kalau jokowi bereaksi dgn menuntut secara hukum, ramai² mereka akan bilang jokowi neo diktator.;no
kalau tdk suka pilih yg lain. jangan memfitnah hanya karena ada pilihan yg lain.;no
memangnya apa yg dikatakan pengamat itu selalu tetap dan benar? nalar anda masih normal?;no
untuk jokowi. tuhan mboten sare ,..;no
penggiringan opini saja ini mah. sekelas ini malah kasih berita berdasarkan asumsi bukan fakta di lapangan. yg ada nanti semakin banyak laporan ke penegak hukum. lalu di bilang pemerintah jahat. bingung kadang sama pengamat pengamat ini;no
mosroooooooooooooook.????;no
aku dan keluarga besarku ga akan pilih anak ini ..... pamaaaaaannnn tolooooooong;no
fitnah lagi.. kalo p jokowi mau bereaksi keras bisa dipidana orang ini, gugat 200 m biar melarat seperti kasus ade armando;no
tidak perlu pengamat untuk mengetahui apa yg terjadi. menggunakan akal sehat dan logika normal, jelas ada abuse of power.;no
tenggelam kan dan bumihanguskan dinasti politik rakus tak bermoral 2024 halal;no
mari masyarakat bersatu melawan penyalahgunaan kekuasaan seperti ini;no
jangan terlalu baper lah kalah jugaada manfa'atnya kok;no
wkwkwk... ketawain aja, gak perlu takut dosa. emangnya keblinger koq. prabowo justru semakin dirugikan dengan adanya gibran, karena dianggap boneka yang mengandalkan nama bapaknya yang lagi berkuasa.;no
namanya kompor nyala tdk mungkin bikin adem yg jelas buat panas panas;no
. dalam uu no. 7 tahun 2017 tentang pemilu: pasal 280 ayat 2 huruf (h), (i), dan (j) yaitu pelaksana dan/atau tim kampanye dalam kegiatan kampanye pemilu dilarang mengikutsertakan kepala desa, perangkat desa, dan anggota badan permusyawaratan desa.;no
ya ga usah kaget. hakim tertinggi aja dipermainkan seenaknya demi anaknya nyapres. pembual itu.;no
ya allah mudahkan pak ganjar - mahfud untuk memimpin negeri ini;no
hebat pak. presiden mumpung jadi presiden... ayoooo gerakkan semua cara untuk sang putera tercinta... secepatnya... mobilisasi erte, erwe seluruh indonesia. bila presiden bertindak, tidak ada kawan;no
mengapa tahun 2019 gak dilakukan? waktu itu seluruh aparat pemerintah di bawah genggaman jokowi. logika yang aneh.;no
katanya netral....telek;no
kok hebat betul yaa pak de jauh² hari siapkan semua utk calonkan anaknya.. semoga allah swt memberikan yg terbaik utk ganjar mahfud;no
msh ingat kan? disetujuinya sama pemerintah masa jabatan kades dari 6 thn ke 9 thn apa gratisan? sejak itu mobilisasi sdh dilakukan...baru nyadar ya;no
menanti datangnya revolusi bukan reformasi. krn reformasi sudah kembali ke pangkuan orba.;no
cieee... ada yg murka... hahahaha... santai aja... kalo ga suka sama si bocah ingusan pengantuk, ya pilih aja yg lain. ga usah sewot.... hahahaha;no
provokator;no
emang sby melakukan cara apa? ga usah senewen ketika ada dukungan ke paslon yg ente benci. santai aja.... hahahaha;no
tapi sby & demokrat malah mendukung cara-cara seperti itu saat ini. ha.. ha... ha...;no
berawal dari karbitan culas nepotisme akan berkelanjutan sampai di lantik;no
termasuk ente, dong. ngahahahaha....;no
anda terlalu lugu dalam menyikapi permasalahan anda anggap jokowi itu segalanya tidak bercacat berarti anda itu golongan yg gampang di setir alias tidak merdeka;no
bukannya udah disetujui dpr di januari 2023. yg menyetujui dpr, ya. bukan presiden;no
rakyat indo itu banyak yg bodoh dan gampang di bodohi;no
ini cara cara yang tidak pernah dilakukan selama pemerintahan sby;no
rakyat harus menyatu tuk menghentikan cara2 demikian, harusnya pemerintah juga berimbang beri kesempatan kpd paslon lain untuk menyampaikan gagasan kpd kades.;no
ini fitnahnya jahat sekali semoga dilaknat, polri tolong proses org org yg sengaja menfitnah presiden, keterlaluan mosok pak jokowi yg mobilisasi ?? ini pengamat koplak kardus beneran;no
seperti biasa, semakin diserang dan difitnah akan semakin besar. ayo kompas cari lagi para pengamat anti jokowi.;no
aparat desa pasang 2 kaki;no
ahh...gk kaget lah siapa dibalik semuanya ini.;no
jokowi itu harus dimakzulkan, supaya netral, pdip harus ambil sikap tegas ke depan. makin lama ini orang akan menghancurkan demokrasi, berbahaya. jika terus-terus begini, rakyat akan marah bisa chaos kayak 98.;no
tdk usah banyak komentar entar lu dijemput😮 pilih saja sesuai hati nurani broo;no
masih percaya mas joko?;no
ancorrr demokrasi jadi demokuasa !;no
lebih baik kepala desa dan perangkat desa bekerja untuk warganya jgn diombangambing politisi.dukungendukung.;no
kebawah harus netral, lengkap dgn regulasinya. diatas, presiden lagi, gak netral. munafik nian nih petinggi negeri..;no
horeee... 9 th jabatan gue..;no
"yang punya ""power"" saat ini siapa?, gue gitu lo.";no
mau tertawa takut dosa gk ketawa lucu juga;no
siapa rektornya?;no
"ditolak karena udah pada tau wan aibon bakal muter-muter ngomong gak jelas, menata kata dan janji-janji manies, cocoklah kalau ditolak. ""amin gak bakalan bisa jadi presiden karena untuk bisa jadi presiden dibutuhkan kualitas dan nilai yang a-plus bukan a-min he..he..he....""";no
"mungkin yg boleh ngomong hanya khusus anak muda yg lulusan ""s1"" luar negri 😀";no
ya allah santai banget jawabnya;no
sudah pada muak dengan kibulannya.;no
apa juga teriak2 demokrasi,,lewat maju;no
bukankah alumnusnya ?;no
bukan ketakutan pak. yang pas itu kata katanya kemuakan.;no
agar adil, undang ketiga capres untuk mengisi kuliah umum atau bahkan debat terbuka di perguruan tinggi!;no
penegakan hukum terkait vonis hakim adalah wilayah yudikatif, pemerintah/eksekutif tdk bisa intervensi. tanya machfud seblm bikin statement...;no
ganjar lupa menkumham siapa dan menkopolhukam siapa. mau ketawa takut dosa;no
rapor merah bagi ganjar, saya termasuk masyarakat kecil org tak punya pendidikan menilai masalah hukum di indonesia sudah bagus sekali, makax jangan pilih capres pembohong;no
bicara kemiskinan harus dilihat pengentasannya bukan besaran angka nya. meskipun ada kenaikan saat pandemi, tp saat ganjar selesai menjabat angkanya turun kok. klo anda ga mau melihat data, berarti anda cm sebatas buzzer saja.;no
skor provinsi jateng utk kemiskinan berapa mas?;no
udah kepalang tanggung.... 🤣;no
ingat pak ganjar, penegakan hukum dapat skor 5 itu menkopolhukam nya cawapres anda loh.... brati kedepan kalau anda terpilih apa ya bisa memperbaiki? saya lebih baik pilih yg lain kalau begitu...;no
ketua dpr ayo nyalimu keluarkan & sahkan , uu perampasan uang negara/ pembuktian terbalik;no
sibuk cebokin omongan nih;no
lemahnya penegakan hukum rezim jokowi itu sih jelas, revisi uu kpk misalnya, maka merebaklah pejabat tinggi ramai2 korupsi...;no
kalau rs tsb memang jadi markas hamas dan menjadi sarang teroris maka lebih baik rs tsb dirudal saja biar roboh sekalian. klo negara konoha bengok2 yaa abaikan saja krn ndak ada pengaruhnya babar blass... itu lhoo kayak rusia membombardir ukraina ! mana ada yg teriak2 genjatan senjata saat ini ?;no
benar, itu kejadian tgl 10 nop 2023, siaran lngsng al jazeera. saya hmpr gak percayai mataku, hamas keliatan jelas pake balaclava & sandang ak47. mrk lalu menghapus video tp sdh terlanjur menunjukkan kenapa rumah sakit tsb menjadi sasaran militer. tetap aja pro tikus hamas kebal & menyangkal fakta!;no
"""13.000 tewas, xxx anak-anak, xxx warga sipil"", kata hamas. di bucha ukraina, 400 lebih warga yang di laporkan tewas krn di siksa wagner, korbannya bisa di lihat bahkan ada kuburnya. hamas selalu jualan berita kematian yg fantastis, tp gak bisa tunjukkan foto makam yg seharusnya sngt mengesesankan?";no
serang rumah sakit aja pake tank seminggu lebih ga selesai ....;no
12 orang tewas. sedang 700 orang bertahan di dalam rs. pasien atau hamas.?;no
"ada. the spectator index. bahkan satu jam lalu media tsb juga memberitakan dalam ""breaking news"": israel's national security minister says 'the death penalty law for terrorists is no longer a matter of left and right', calls it a 'moral and essential law for the state of israel'.";no
berita ini tdk ada d media luar. jurnalis kompas apakah ada d rs indonesia d gaza skrg?atau ....?;no
aljazera kecepolsan siaran mau buktiin kg ada tikus got ternyata malah tayangin banyak tikus got didalem rumah sakit;no
pak jk sdh ditipu oleh teroris hamas. sumbangsih indonesia utk rakyat palestina di gaza oleh teroris hamas dpk jg utk kepentingan kelompoknya. setelah israel berhasil msk & mnguasai area rs mk israel akan mrilis terowongan/gdg snjt teroris hamas yg brada d area rs.;no
ya eyalah senyum. masa cakar2an di depan umum. lagian yg harusnya malu kan yg penghianat. muka mana muka....;no
ini baru asik..mbak puan bijaksana tidak seperti elite2 pdip sebagian yang sok hebat sok jago sok besar sok berkuasa dan sok sok an 😄;no
"mbak harus tetap bersabar ya tapi jangan sampai ""terlalu"" bersabar ya, mesti diingat loh pak lurah dan istrinya mungkin lagi berpikir gimana caranya menaklukan kalian loh..sekarang aku baca & dengarkan dulu majalah tempo daripada drakor pak lurah & wife..😂";no
mulutnya jokowi yg fitnah trus dilempar ....cuci tangan;no
buat apa dukung prof empud ikutan merusak hukum;no
anak muda maju cuma lulusan smk ingusan lagi ngapain didukung;no
jokowi langgar konstitusi dpr diam saja preet;no
bubarkan saja pdip kerja kalo tidak korupsi dagelan;no
ngapain puan hadap jokowi percuma bubarkan saja pdip dagelan saja;no
ah lu pada mau aja di bohongin tong.. wong mereka pada sandiwara politik..;no
kompetisi politik harus sehat dan saling menghormati, karena sudah diatur undang undang dan demi kepentingan bangsa dan negara. para tokoh yang diatas ngobrol dan ngopi bareng, tetapi justru yang dibawah saling menghujat dan menghasut.;no
"luar biasa puan berjiwa negarawan !!! sayang saja ,jkw dan pdip ""di adu domba"" duryudana ...pemilu kemarin rakyat terpecah belah ...kali ini sang majikan di adunya pula...whaaaa";no
hal yang biasa menjelang pemilu, pimpinan diatas baik baik saja..yang dibawah grasa grusu mencari suara dengan berbagai cara..semua prasangka buruk dipatahkan puan;no
kok nggak pake selfi mbak puan;no
berikan juga ruang anak muda untuk maju, walaupun maju kl tdk disukai rakyat akan jatuh juga, janganlah saling jegal, biasax yg jegal itu terganjar krn masyarakat tdk suka, jgn pilih capres yg menjelekkan lawanx.;no
ya ga perlu huru hara, sebentar lagi jokowi bakalan tenggelam jika ganjar menang, bakalan jadi dikerangkeng jika prabowo menang. siapapun yg menang jokowi sdh mati langkah.;no
itulah yg diinginkan rakyat damai itu indah hanya tolong beritau emaknya lebih santun sprt anda tentu rakyat akan sayang;no
"dari dulu yg bikin huru hara kan orang"" yg punya kepentingan pribadi dan kelompoknya masih ada untungnya pak jokowi tidak pernah ikut dalam huru hara itu hanya pokus kerja aja itupun masih di fitnah";no
politik adalah seni, seni mendapatkan kepentingan, bermusuhan adalah seni politik terburuk;no
dalam laut bisa di duga dalam.hati jokowi dan puan. 😂😂😂;no
puan semakin matang so mantab. 👍;no
yg bikin hara huru kan sekjennya mb puan,biasa setiap menghadapi pemilu kan kerjaannya hasto emang begitu,walau sebenarnya gak laku di senayan tapi laku buat bunda mega;no
reputasi jokowi sudah hancur. ambisi gibran terhadap kekuasaan sudah menghancurkan reputasi jokowi. faktanya gibran sudah mencalonkan diri sebagai cawapres, undang-undang di rekayasa dengan mengabaikan norma dan etika. kami tidak sudi di pimpin wapres yang tidak punya etika.;no
kalo secara politik mohon maaf pdi mega atau pdi sudah kalah dengan gerindra atau prabowo. di atas kertas prabowo cs sudah menang telak. tetapi sekali lagi mari siapapun yg terpilih nanti harus sama2 berbesar hati untuk saling mendukung dan saling merangkul untuk indonesia maju dan indonesia emas.;no
sekarang nasi sudah menjadi bubur, jadi tinggal bagai mana menyajikan bubur menjadi santapan yg menyehatkan, semua tidak ada yg mustahil, dengan kata lain gerindra dan pdi harus tetap kembali membuka jalan untuk saling mendukung saling menguatkan.;no
seharusnya gerindra dan pdip tetap bersatu sebagai kekuatan bangsa indonesia. sayang disini saya melihat megawati kurang memperhatikan keinginan masyarakat arus bawah yg menginginkan prabowo ganjar sebagai kepimpinan berikutnya.;no
