text;label
mundur alon alon bos sudah mau mundur pada alih dukungan ke paslon 02 anak presiden nangkring jadi cawapres tentu bapak ikut andil dalam segala hal untuk memenangkan anak tidak peduli negara kosong pejabat nya kemaruk jabatan haus kekuasaan bangkai semua;yes
yang buat bobrok itu kamu tau ! , , dulu deh . dungu kok bangga;yes
pelakunya mungkin pria miskin yang melacur tapi bokep , atau gara gara lokalisasi psk ditutup di semua daerah oleh mensos;yes
soal makanan , sampai dipecat . suatu saat kau akan mendapat balasan yang setimpal . amin . yra;yes
sepertinya tidak ada pesta s . soalnya setiap peluru dan rudal sudah diolesi minyak babi . itu biar matinya makin cepat , sudah mati otongnya entah kemana , eh batal ketemu 72 bidadari gara kena minyak babi . sial benar .;yes
saya pernah berpikir sangat kaya tidak mungkin bunuh diri , kaya idiot saya baca kasus itu hahaha .;yes
negara jadi kacau gara ulah sih bajingan tolol;yes
makanya kalau lemah jangan sok tahu serbu aja;yes
rupanya hamas itu banci gaya tutup muka ala ninja karena takut di kenali wajahnya oleh idf indonesia cuma memohon dan tidak ada arti bangun rumah sakit indonesia di jalur gaza dengan biaya gede hasil sumbangan orang indonesia pupus tinggal nama doang yang sebentar lagi akan di hancurkan israel;yes
sadar sadar sadar . hidupmu penuh kebencian nak . sebentar marah2 tiap hari bisa stroke .;yes
goblok . . israel pas main bakal . .;yes
ganti saja kabulog yang tidak jelas dan korup .;yes
tidak cuma babi panggang yang enak , restoran ini juga hebat dan keren .;yes
sih at hamas ini biadab sangat tega menyandera lansia;yes
sales agama . dapat gaji berapa ?;yes
tambah ganteng ini orang;yes
buat apa sih planga plongo sudah mau tambah masalah . kemarin mk , sekarang kades . mending balik lagi ke desa menjadi wong ndeso mas gib .;yes
pendukung jokowi masih banyak , kritik , tuduhan tidak terbukti , membuat suara ganjar pindah ke prabowo . cepat sadar jadi kacung partai .;yes
nkri kan punya sekolah ipb di bogor itu ? ! suruh itu dosen2 mahasiswax yang kelola daripada teori melulu ! ? turun sono kalian ke jalan . goblok tenan !;yes
sudah mencoreng habis habisan institusi polri . mempermalukan diri sendiri . keluarga besar sambo dan polri . menghancurkan masadepan anak anaknya . biadab . masih dapat diskon hukuman pula dari hakim . ngeri . banget . ;yes
orang aneh , tidak tahu malu , tidak menghargai orang sudah syukur kamu paman perusak mk;yes
fx plagiat ini . kok komen pakai itil ? jangan-jangan berkepribadian ganda bahkan  did ? shocking indeed !;yes
, kkb masih di biarkan hidup , tuntaskan semua sampai ke akar akarnya , mereka itu sangat biadab ,;yes
ini budaya kadrun , mulai menebar teror .;yes
gurunya bahagia bahagia saja . . etdah !;yes
loh masih boleh kantor kan ruangan kantornya dipakai pjs ketua kpk yang baru ini yang tolol siapa ya;yes
gibran tidak usah komentar saja , nanti komentar malah tidak sambung , tampang muka jelek habis bangun tidur mau jadi cawapres . bisnis martabak saja bangkrut , jadi walikota karena pdip bapaknya , sekarang cawapres karena bapaknya pamannya , orang saja dungu yang pilih pemimpin karena bapaknya;yes
yang dungu yang mana ? yang nebang pohon besar di monas atau yang diam saja dan menerimanya dengan dalih peremajaan ? ;yes
biadab banget itu pelatih silat . . perguruan silat sekarang seperti perguruan preman;yes
fkub juga isinya kadrun . yang jadi masalahnya kadrun2 itu tidak beradab . mau diperlakukan bagaimana juga tidak berarti . hanya karena diktator militer suharto minoritas dapat beribadah dengan tenang .;yes
berita seperti ini , lain kali tidak usah dimuatlah . tidak nyaman bacanya . nanti idiot yang baca .;yes
yang mesti dibasmi orang kayak lo , sampah penduduk haram indonesia;yes
tahi r , komen nya banyak y di hapus , apaan;yes
bahaya kenapa min ? kamu dan pendukungmu harus demo sampai titik darah penghabisan supaya dilantik , begitu ? ancamannya mirip sih neno warisman tahun 2019 , dia bilang kalau prabowo sandi kalah dia takut tidak ada lagi orang yang menyembah allah swt , dasar dua nya gemblung tidak berotak .;yes
paman anwar usman yang meloloskan keponakan bernama gibran namun justru sang paman yang pertama menjadi korban sang keponakan . paman anwar usman katanya kekuasaan milik allah kok langsung ngomel . saya korban fitnah yang sangat keji . bukankah paman anwar usman adalah hakim konstitusi yang paling keji ? ?;yes
ini jelas mempermalukan jokodok , yang sudah percaya kepada prabowo bahkan sih kunyuk gibran diserahkan jadi cawapres . tapi fakta nya program jokowi tidak dilanjutkan . kita tunggu apa respon sih jokodok . ;yes
salah diam . salah . salah menyolot . kurang ajar .;yes
macam sudah kongkalikong buat uu pemilu , siapa yang ngangkat manusia bangsat dan sampah;yes
min . min . jadi ketua partai saja biar punya pamannya , , nanti mengurus negara . wkwkwk;yes
pamer mulu . karyawan sampai kelaparan . bentar lagi kere kamu;yes
nah itu kau tau . kenapa kau dukung teroris hamas yang jelas doktrinny musnahkan israel ? prbuatanny jelas kejam , sadis , biadab , licik , culas ? hai karena seagama ? kenapa rohingya muslim tidak kau dukung ? sudah datang sampai di indonesia , ya kau bantu dong . malu sama semut merah yang brbaris di dinding . mulut besar tindakan nol . ;yes
kalau memang mbah sani punya bukti2 yang kuat atas kepemilikan tanah tersebut , maka yang menfklaim dan yang me gabulkan sungguh . sungguh sudah sangat biadab ! karma yang sangat buruk akan secepatnya turun menerpa para biadab .;yes
wkwkwk kebanyakan bacot . kita lihat siapa sibodoh yang kemakan perkataannya anus;yes
pks sih tolol kalau didengerin;yes
itu pistol , bukan airsoftgun karena ada proyektilnya . nah ini kompas . com jurnalisnya kok banyakan yang gublok , dungu kok tidak dapat dipercaya , senpi mainan dengan yang benar senpi , tulislah berita yang betul akurat serta jeli sebelum naik tayang . ! biar cerdas !;yes
kamu itu tukang ngibul;yes
duh nyemot . yang menonton coldplay orang kafir macam kamu , dan islam juga . mereka antri dari sore , melewatkan sholat demi menonton konser . kepada allah saja mereka tidak takut , apalagi sekedar tidak kembalikan gelang . sama seperti kafir macam kamu , tidak takut allah;yes
iya bro , saya juga bingung . sih emak kayaknya sudah pikun . terlalu tua . saatnya istirahat di rumah . momong cucu . ;yes
kenapa kamu lupakan bahwa tanggal 6 oktober 23 dan sebelumnya tidak ada semua kehebohan ini ? yang kamu sebut biadab teroris itu di mulai tanggal 7 oktober 23 setelah teroris menyerang bukan sasaran militer tetapi warga sipil di israel . sekarang israel membalas kamu masih sibuk main  siapa biang kerok ? beras sudah jadi nasi !;yes
manusia tidak tahu diri , kalau kau seorang muslim seharusnya kau mengundurkan diri sudah , jangan bikin malu orang bima !;yes
jangan tambah  kamu anus , bohong terus kata katanya , rakyat sudah tahu kamu bohong , mereka hanya ketawa dengar omonganmu;yes
kenapa masih berani dan tidak tahu malu ya ikut meeting juga seperti biasa biasa saja . tidak tahu malukah setelah jadi tersangka dan intimidasi terhadap jesica wongso . tamatlah riwayatmu kini kau jatuh miskin . karma itu bung !;yes
mahkamah kontol buat siluman2 rakus kekuasaan;yes
ha ha ha saja kamu tolol;yes
kalau komen agak beradap dikit boss . sudah sepintar apa dirimu sampai mentolol tolol kan orang . kamu itu mesti bijak dikit . pake uu ite , baru tau rasa kamu .;yes
ojo pilih blasteran bisa rusak dan mundur nya negara ini kelompok dungu tapi sok pintar sok paling hebat . cocotnya dobos semua;yes
kalau agak idiot pasti tidak mengerti yang bapak presiden ucapkan sekarang . semoga yang terpilih nanti jangan bicaranya agama2 melulu . puyeng pak . seperti buzer bayaran yang komen sekarang ini .;yes
kaum cebong sedang memuja2 dewa pencitraanya . ;yes
kenapa kg tawarin kesini saja  masih banyak stok pemuja nabi alputin;yes
memang benar kalau lurah jadi pendukung neo orba makanya tidak komen;yes
au itu mestinya dipecat dan keluar dari mk . wong sudah jadi pelanggar berat . dia akan bermanuver teus dan jadi duri lagi di mk . dasar gila kekuasaan .;yes
jokodok berubah karena kena virus prabowo;yes
bukan tidak mungkin memang watak dasarnya yang egois n arogan . resiko artis . jadi pemulung saja kalau tidak mau resikonya .;yes
salah diam . wajar . salah menyolot . kurang ajar . ;yes
ganti rumput tapi tidak perbaiki drainase artinya goblok . mirip kayak kamu;yes
cangkemmu min . imiiiin ngedabrus;yes
kita jangan cuma bel bela palestina kita bela bangsa kita kenapa kok bela bela palestina tidak ada artinya bangsa kita sendiri sakit makanya jangan nuruti kadrun pekok;yes
cawapres anak haram konstitusi , kalau dari awal saja haram masak mau kamu hormati;yes
iwan setiawan , tidak hentikan masalah , sekarang yang penting selamatkan orang orang tidak berdosa anak-anak . coi , orang-orang tidak berdosa , siapa ? kayaknya you lebih hebat dari malaikat , hampir menyamai sang pencipta , bisa bedakan orang berdosa tidak berdosa . dulu2 mereka pada coli 3xsehari , kamu tahu ?;yes
ketika sudah tidak bisa apa-apa lagi maka hal tolol akan di lakukan .;yes
dulu pernah saya ingatkan lewat komen begini . karena melihat marshel sudah sombong dan sombong . saat itu aku bilang . sadar kamu itu jelek . bersyukur bisa masuk tv . ikut cara tukul yang humble dan pintar berteman . jago berinvestasi juga . kontrakannya ratusan . hingga tidak kekurangan saat tidak ada job di tv .;yes
dasar tolol lo jangan curiga terus sama al ri ya tunjukan bukti bila lo ada bukti jangan congor lo asal mengomong hidup alri berjuang terus pahlawanku;yes
paman anus . teruslah kau berlari jika tidak teruslah berlari dan seterusnya .;yes
he he . menyamar jadi toekang ojek online . , entah logika tradisional dan logika induktif .;yes
muka nya sering nongol di michat;yes
kau tolol tapi kau seperti paling pintar . memuakkan .;yes
kasian ini si kutu kupret menghabiskan ribuan rudal tidak bisa menang2 .;yes
min . ente waktu gabung pemerintah kenapa diam saja ? jangan cuma ngebacot saja . sama saja ente tunjuk ke diri ente sendiri;yes
hukum mati saja anjing satu ini berikut seklian yang mengangkatnya jadi ketua kpk ,;yes
baru kaum rohingya sekarang ente usir2 ! apa mau terima warha palestina yang sudah hancur masa depannya dihajar israel ke negeri ini ? mengurusi orang yaman saja sekarang ente sudah merasa alergi alias gatel2 . aduh umat uclim2 ! otak kok tidak berkembang begitu ! kebanyakan pikir selangkangan yaaa . haaaa;yes
manusia liciik . ! . ucapan dengan perbuatan tidak sesuai . munafik . ! jangan pernah percaya omongan manusia munafik . licciiik dan pengkhianat . ;yes
kalau kamu bijak tidak mungkin komen begitu . sebelum berdoa mesti tahu dulu yang mana yang benar dan salah . doa jelekmu salah alamat harusnya ke hamas . karena kamu yang doa  bisa nyasar ke kamu dulu .;yes
halah . kekuatan fisik kayaknya bocil , gaya tackle kayaknya bocah tak , budaya wasit liga 1 goblok2 . terus mau sampai kapan ? diberitau yang baik , malah melotot . ;yes
abunawas jo . jo percoyo barisan sakit hati karena sebagai menteri dilengser;yes
pemerintah harus turun tangan , jangan diam saja , cabut izinnya , cabut siupnya , cabut nyawanya , dasar renteneir biadab.;yes
nanti jadi presiden indaniesia kalah sama rakyat yang muak dengan kau .;yes
ada 2 yang buat saya heran dan salut soal ini , satu itu inteligen kok goblok amat , sampai sebegitu gampangny ketahuan orang umum , . kedua . kan bos bin itu bestie dengan bos banteng , lah bagaimana ini . solid . solid . ;yes
rajanya teroris itu adalah raimu dan sejenisnya isis al qaeda efpei hatei dll dan sebagainya dkk . sudah goblok miskin jelek hidup lagi . kenapa tidak mati saja !;yes
kedua pihak adalah pihak !;yes
paman usman muka tembok tidak ada lagi budaya malu . perusak nama baik mk masih mengaku tidak salah . otaknya udak kocak .;yes
hahaha . opini yang sangat lucu . kamu tau khadafi , dimana sekarang kumpulan cewek2 pengawal yang berbaju dalam sexy motif macan tutul , setelah khadafi mati lebih hina dari anjing kurapan ?;yes
mungkin kamu sama keluarga juga ngebokep boss , manusiawi boss bulan asusila;yes
hhhhhhh orang bento mencalonkan presiden di guyu rakyat , mana mungkin bangun tol tanah petani di sewa bikin otomatis bikin ruwet . tidak tambah bangun itu bikin masalah . hhhhhh anis anis wong goblok mencalonkan presiden . hhhhhh yang mendukung kamu itu maluh sendiri karena wawasan mu dangkal .;yes
s1 singapura . tapi tetap . jokowi belum pantas jadi cawapres . sih bocil muka kunyuk . hasil penodaan konstitusi . sampai2 pamannya yang bodoh dipecat .;yes
kelihatan sekali goblognya , dipecat kok bersyukur . mestinya mawas diri , instropeksi diri , jangan sampai dipecat , .;yes
anjing . suporter banci ! tangkap langsung bunuh ! itulah kalau hukum tidak tegas . ;yes
biar in lesbian di penjara .;yes
negeri ini lalulintasnya acakadut karena ulah pejabat dan kroninya yang acakadut , tidak memberi contoh baik , tapi bersikap arogan , feodal . sementara masyarakat dihimbau patuhi aturan lalu . ;yes
orang  lgbt harusnya dimusnahkan.;yes
saya beritahu anda . kamu mengutuk israel , memang apa hasilnya ? itu tidak ada ? lalu apa pentingnya mendengarkan ocehanmu kalau tidak menghasilkan apa apa ? orang yang tidak memahami riwayat israel akan mengatakan semuanya sebagai doktrin . itu biasa , tapi tidak penting untuk didengarkan .;yes
mantap . basmi para zombie kadrun palestina;yes
tidak . usah sok pintar . sok . sokan hebat . shin tae yong tidak kamu suruh juga tahu goblok wkwkwk;yes
dewan pakar itu seperti tgupp ketika anus menjadi gubernur dki . gaji kecil dan tidak ada kerja alias magabut .;yes
tenang . tidak akan bisa . karena disini sudah penuh pejabat busuk lebih ganas;yes
dipikir positif saja . justru makin meyakinkan untuk tidak memilih amin . salah satu tujuan ikn adalah agar tidak jawa sentris . saya pribadi amat bangga desain karya anak indonesia yang monumental . anjing menggonggong;yes
kalau ganti nama harus diakui wan i ahli nya;yes
bukan cerdas otak lo ya dongo;yes
kenapa tidak pindah ke palestina afganistan bang ? ;yes
masih percaya israel bego , wartawan kristen shireen di tembak kepalanya idf tidak mau mengaku bilang ya di tembak hamas . tidak ada bukti sebulan yang mengaku israel tentara tembak mati wartawan perempuan beragama kristen;yes
hai . halo . abud;yes
sontoloyo . tangkepin yang buat rusuh . buang ke laut ;yes
wkwkwk . cocok ini orang kalau ke no . 1 . sama sama badut nya . ;yes
anjir pintar amat piaraaan nasdem kalau mengoceh . bukannya program kamu tawarin malah bacotan receh . tolol kamu tidak sembuh2 nis;yes
memang mengerikan apa yang sudah dilakukan hamas terhadap kedua orang tua bocah ini . biadab mungkin tidak cukup untuk menggambarkannya .;yes
di cebokin capresnya ini bu;yes
hidup abud . selalu konsisten berkata tanpa ragu . ingat naturalisasi dan normalisasi . hasilnya sodetan yang dikerjakan hitungan bulan , sama abud jadi tahan lama proyeknya sampai 5 tahun tidak kelar . mantap bud .;yes
buat kacau negara ini orang , ibarat bangunan pondasi nya mau dibongkar terus diacak acak . parah ! apa pilih orang yang tidak jelas program2nya , terus ingat rekam jejaknya waktu nyalon setelah jadi dki 1 . parah ! ;yes
dewan pakar itu seperti tgupp ketika anus menjadi gubernur dki . nol besar dan tidak ada kerja alias magabut .;yes
ini orang sakit jiwa , perlu di check masih muda kenapa kelakuan kayaknya setan . jangan-jangan kecilnya sering di siksa atau tidak tidak pernah di didik agama .;yes
